,latbin,lonbin,LON,LAT,distance_total_meters,co2,co2_per_year,co2_per_year_with_trees,co2_per_year_with_trees_doubled
12775,48.17322,17.04918,34.09837,96.346444,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12776,48.17322,17.129540000000002,17.129549,48.17322,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12777,48.17322,17.12956,17.129569,48.173227,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12778,48.17322,17.12997,51.389936999999996,144.519678,39096.34878576943,0.07799982626445773,284.6993658652707,164.32629451317044,0.0
12779,48.173230000000004,17.12959,17.129592,48.173233,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12780,48.173230000000004,17.1296,17.129603,48.173235,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12781,48.173230000000004,17.162480000000002,240.27477600000006,674.4253319999998,145392.51735818392,0.46409573131343557,1693.94941929404,1573.5763479419397,490.2187057730373
12782,48.17324000000001,17.129630000000002,17.129639,48.173244,11771.458436736862,0.025675999945902552,93.7173998025443,0.0,0.0
12783,48.17325,17.064,153.576081,433.55927699999995,216364.4389113114,0.39735774522028056,1450.355770054024,1329.982698701924,246.6250565330215
12784,48.17325,17.17122,85.856105,240.866295,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12785,48.173260000000006,17.1874,240.62368400000005,674.4257100000001,270444.9597006475,0.6209821085972403,2266.584696379927,2146.211625027827,1062.8539828589246
12786,48.17327,17.12141,34.242826,96.346542,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12787,48.17327,17.12984,102.77904000000001,289.03968,78192.69757153885,0.15599965252891546,569.3987317305414,449.0256603784411,0.0
12788,48.17327,17.12985,51.389571000000004,144.519822,39096.34878576943,0.07799982626445773,284.6993658652707,164.32629451317044,0.0
12789,48.17327,17.14274,651.4243479999997,1830.5845260000015,494876.74021257105,1.2741541858985006,4650.662778529527,4530.289707177427,3446.932065008524
12790,48.17327,17.167080000000002,120.16962300000002,337.212918,69104.14169876424,0.19382729586606307,707.4696299111301,587.0965585590299,0.0
12791,48.173280000000005,17.068250000000003,443.77457800000025,1252.505514,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12792,48.173280000000005,17.129810000000003,34.259636,96.346576,27324.89034903257,0.05232382631855517,190.98196606272637,70.60889471062612,0.0
12793,48.17329,17.12948,51.38844,144.519879,30873.154028017263,0.0779501751112224,284.51813915596176,164.1450678038615,0.0
12794,48.17329,17.172250000000002,68.689032,192.693192,57905.65075391511,0.11283099513470711,411.83313224168097,291.46006088958075,0.0
12795,48.17331,17.06838,443.77787999999987,1252.5062680000005,306116.8136014117,0.7376020978774765,2692.2476572527894,2571.874585900689,1488.5169437317868
12796,48.17331,17.162300000000002,377.5706880000001,1059.81282,206646.97392251407,0.7800025763388854,2847.009403636932,2726.6363322848315,1643.2786901159293
12797,48.173320000000004,17.066750000000003,34.13351,96.346652,15272.014552889157,0.05959057101244275,217.50558419541605,97.1325128433158,0.0
12798,48.17334,17.16226,68.649056,192.69336,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12799,48.173350000000006,17.12949,51.388497,144.520077,30873.154028017263,0.0779501751112224,284.51813915596176,164.1450678038615,0.0
12800,48.173350000000006,17.1296,34.259204,96.346712,27324.89034903257,0.05232382631855517,190.98196606272637,70.60889471062612,0.0
12801,48.17336,17.06812,443.77130200000005,1252.50736,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12802,48.173370000000006,17.068270000000002,887.5503519999996,2505.0155520000008,612233.6272028235,1.4752041957549533,5384.49531450558,5264.12224315348,4180.764600984578
12803,48.173370000000006,17.12116,34.242322,96.346746,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12804,48.173370000000006,17.17145,85.85726,240.86689,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12805,48.17338,17.1295,102.77703,289.040328,61746.30805603452,0.1559003502224448,569.0362783119235,448.66320695982324,0.0
12806,48.173410000000004,17.06819,887.546348000001,2505.017683999999,612233.6272028235,1.4752041957549533,5384.49531450558,5264.12224315348,4180.764600984578
12807,48.173410000000004,17.101770000000002,68.407096,192.693656,5503.489700767138,0.11549700531017244,421.5640693821294,301.19099803002916,0.0
12808,48.173410000000004,17.16216,68.648668,192.693648,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12809,48.17342000000001,17.04914,34.098288,96.346856,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12810,48.17344000000001,17.063740000000003,307.147428,867.122082,435884.913864482,0.8030508251536038,2931.1355118106535,2810.762440458553,1727.404798289651
12811,48.17344000000001,17.129330000000003,17.129333,48.173444,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12812,48.173460000000006,17.14292,325.71557499999994,915.2957969999997,247438.3701062856,0.6370770929492502,2325.3313892647634,2204.958317912663,1121.6006757437608
12813,48.173480000000005,17.12078,34.24157,96.346976,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12814,48.173480000000005,17.12919,17.129199,48.173481,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12815,48.17351000000001,17.07401,51.222041999999995,144.520533,14204.388885222603,0.0817061431674191,298.2274225610797,177.85435120897947,0.0
12816,48.17351000000001,17.16681,120.16767699999998,337.214633,69104.14169876424,0.19382729586606307,707.4696299111301,587.0965585590299,0.0
12817,48.17354,17.166780000000003,377.6691820000002,1059.81799,172539.3702972302,0.6851933273313087,2500.9556447592768,2380.5825734071764,1297.2249312382742
12818,48.17356,17.120530000000002,34.241068,96.347132,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12819,48.17356,17.16675,188.83430499999997,529.909226,86269.68514861513,0.34259666366565444,1250.4778223796386,1130.1047510275384,46.74710885863601
12820,48.17356,17.16682,68.6673,192.694276,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12821,48.173570000000005,17.0639,307.15027200000003,867.1242780000002,432728.8778226228,0.7947154904405611,2900.711540108048,2780.338468755948,1696.9808265870456
12822,48.17358,17.06772,443.760798,1252.5131319999996,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12823,48.17358,17.16685,68.667412,192.694336,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12824,48.17358,17.171840000000003,85.85922,240.86790000000002,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12825,48.17358,17.171860000000002,85.859305,240.867945,63381.72564290775,0.14053000824172324,512.9345300822898,392.56145873018954,0.0
12826,48.173590000000004,17.16196,68.647852,192.694368,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12827,48.1736,17.0637,153.57330000000002,433.562463,217942.45693224104,0.40152541257680197,1465.5677559053272,1345.194684553227,261.8370423843246
12828,48.1736,17.17189,240.40648800000008,674.4304699999999,189327.35975540782,0.3941584752213933,1438.6784345580857,1318.3053632059855,234.94772103708306
12829,48.173610000000004,17.06784,443.76383999999985,1252.5140160000005,306116.8136014117,0.7376020978774765,2692.2476572527894,2571.874585900689,1488.5169437317868
12830,48.173610000000004,17.101580000000002,34.203168,96.347234,2751.744850383569,0.057748502655086215,210.7820346910647,90.40896333896444,0.0
12831,48.173610000000004,17.17207,85.860375,240.868085,67887.26154321627,0.14033206711337803,512.2120449638298,391.83897361172956,0.0
12832,48.173660000000005,17.17202,171.72023999999996,481.7366199999999,135774.52308643254,0.28066413422675607,1024.4240899276597,904.0510185755594,0.0
12833,48.17367,17.12028,34.240574,96.34736,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12834,48.17367,17.12847,17.128475,48.173678,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12835,48.17367,17.166610000000002,377.66561800000017,1059.820828,172539.3702972302,0.6851933273313087,2500.9556447592768,2380.5825734071764,1297.2249312382742
12836,48.173680000000004,17.04907,34.098154,96.347368,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12837,48.17369,17.04936,34.098722,96.347388,19613.201720620775,0.058135690774229046,212.195271325936,91.82219997383575,0.0
12838,48.17371000000001,17.171760000000003,34.343526,96.347422,31281.954234796176,0.056549229368973386,206.40468719675286,86.0316158446526,0.0
12839,48.17374,17.12722,325.417351,915.3011170000004,176773.18964209122,0.585362678254743,2136.5737756298117,2016.2007042777116,932.8430621088091
12840,48.17374,17.17192,34.343854,96.347486,31129.232419427455,0.05608382463738852,204.70595992646813,84.33288857436787,0.0
12841,48.17374,17.187920000000002,120.31547500000002,337.21618,140831.22957852102,0.3022050953116102,1103.0485978873774,982.6755265352771,0.0
12842,48.173750000000005,17.167170000000002,68.668688,192.695032,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12843,48.173770000000005,17.04905,34.0981,96.34755,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12844,48.173770000000005,17.17189,34.343782,96.347544,31129.232419427455,0.05608382463738852,204.70595992646813,84.33288857436787,0.0
12845,48.17378,17.10143,34.20286,96.347576,2751.744850383569,0.057748502655086215,210.7820346910647,90.40896333896444,0.0
12846,48.17378,17.127460000000003,342.54922,963.4756599999997,176750.04971362406,0.5715860956372616,2086.289249076005,1965.9161777239049,882.5585355550024
12847,48.17378,17.12806,17.128064,48.17378,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12848,48.17380000000001,17.16646,154.498194,433.5642270000001,70854.75198955252,0.2896352044596312,1057.1684962776537,936.7954249255534,0.0
12849,48.17381,17.074,51.22201199999999,144.521433,14204.388885222603,0.0817061431674191,298.2274225610797,177.85435120897947,0.0
12850,48.17381,17.16657,34.333148,96.347622,15414.933159062613,0.05296145920602318,193.3093261019846,72.93625474988434,0.0
12851,48.17385,17.049020000000002,34.098054,96.34772,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12852,48.17387,17.143320000000003,325.723213,915.3037200000003,247438.3701062856,0.6370770929492502,2325.3313892647634,2204.958317912663,1121.6006757437608
12853,48.173880000000004,17.04933,34.098672,96.347762,19613.201720620775,0.058135690774229046,212.195271325936,91.82219997383575,0.0
12854,48.173880000000004,17.16637,154.49737499999998,433.56494699999996,70854.75198955252,0.2896352044596312,1057.1684962776537,936.7954249255534,0.0
12855,48.173880000000004,17.17154,34.3431,96.347772,31281.954234796176,0.056549229368973386,206.40468719675286,86.0316158446526,0.0
12856,48.17389000000001,17.1276,17.127602,48.173894,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12857,48.1739,17.127560000000003,17.127563,48.173904,3548.263678984694,0.025626348792667234,93.53617309323542,0.0,0.0
12858,48.17392,17.127480000000002,685.0995199999993,1926.9569200000017,353500.0994272482,1.1431721912745234,4172.57849815201,4052.2054267999097,2968.8477846310075
12859,48.173930000000006,17.119860000000003,34.239738,96.347864,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12860,48.173950000000005,17.167550000000002,68.670204,192.695816,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12861,48.173970000000004,17.1197,34.23941,96.347958,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12862,48.17401,17.049290000000003,34.098596,96.348028,19613.201720620775,0.058135690774229046,212.195271325936,91.82219997383575,0.0
12863,48.174020000000006,17.166210000000003,154.495899,433.566234,70854.75198955252,0.2896352044596312,1057.1684962776537,936.7954249255534,0.0
12864,48.174020000000006,17.171590000000002,34.343182,96.348042,31129.232419427455,0.05608382463738852,204.70595992646813,84.33288857436787,0.0
12865,48.17403,17.063570000000002,153.57216599999998,433.566333,217942.45693224104,0.40152541257680197,1465.5677559053272,1345.194684553227,261.8370423843246
12866,48.174040000000005,17.063750000000002,153.57376799999997,433.56644099999994,216364.4389113114,0.39735774522028056,1450.355770054024,1329.982698701924,246.6250565330215
12867,48.174060000000004,17.066170000000003,34.132346,96.34813,15272.014552889157,0.05959057101244275,217.50558419541605,97.1325128433158,0.0
12868,48.174060000000004,17.16318,154.468665,433.56662100000005,95155.16858594127,0.31463951709056004,1148.4342373805441,1028.061166028444,0.0
12869,48.17407,17.166150000000002,308.99077200000005,867.1333680000001,141709.503979105,0.5792704089192624,2114.3369925553075,1993.9639212032073,910.6062790343049
12870,48.17409000000001,17.16648,34.332978,96.348186,15414.933159062613,0.05296145920602318,193.3093261019846,72.93625474988434,0.0
12871,48.17412,17.16617,34.33235,96.348242,15436.943714939955,0.052372654417455033,191.16018862371087,70.78711727161061,0.0
12872,48.174130000000005,17.12731,325.4189850000001,915.3085649999997,176773.18964209122,0.585362678254743,2136.5737756298117,2016.2007042777116,932.8430621088091
12873,48.17414,17.04925,34.098518,96.348288,19613.201720620775,0.058135690774229046,212.195271325936,91.82219997383575,0.0
12874,48.17414,17.119300000000003,34.238604,96.348282,6704.280176966571,0.048293870601376854,176.2726276950255,55.89955634292525,0.0
12875,48.17414,17.143340000000002,291.4368480000001,818.9603969999998,223901.99379147717,0.6115257056777409,2232.0688257237543,2111.695754371654,1028.3381122027517
12876,48.17414,17.16645,34.3329,96.3483,15414.933159062613,0.05296145920602318,193.3093261019846,72.93625474988434,0.0
12877,48.174150000000004,17.06607,34.132144,96.348312,15272.014552889157,0.05959057101244275,217.50558419541605,97.1325128433158,0.0
12878,48.174150000000004,17.07394,51.221841,144.522456,14204.388885222603,0.0817061431674191,298.2274225610797,177.85435120897947,0.0
12879,48.174150000000004,17.167930000000002,68.671744,192.696624,17165.543449850888,0.1487693677995913,543.0081924685082,422.63512111640796,0.0
12880,48.174150000000004,17.17123,68.684956,192.696624,62563.90846959235,0.11309845873794677,412.8093743935057,292.4363030414055,0.0
12881,48.174170000000004,17.166210000000003,34.332438,96.348342,15436.943714939955,0.052372654417455033,191.16018862371087,70.78711727161061,0.0
12882,48.17421,17.048930000000002,34.097862,96.348426,20549.701735123974,0.060691802101506584,221.52507767049903,101.15200631839878,0.0
12883,48.174240000000005,17.049220000000002,34.098456,96.348498,19613.201720620775,0.058135690774229046,212.195271325936,91.82219997383575,0.0
12884,48.17425,17.10106,34.202134,96.348516,2751.744850383569,0.057748502655086215,210.7820346910647,90.40896333896444,0.0
12885,48.174260000000004,17.18826,120.31788299999997,337.219834,140831.22957852102,0.3022050953116102,1103.0485978873774,982.6755265352771,0.0
12886,48.1743,17.0664,443.72652999999974,1252.532034,307833.8277035157,0.7036118659212999,2568.1833106127447,2447.8102392606443,1364.452597091742
12887,48.1743,17.07391,102.44351400000001,289.04580000000004,28408.777770445202,0.16341228633483823,596.4548451221596,476.08177377005927,0.0
12888,48.174310000000006,17.18811,120.316833,337.220177,135222.47985032375,0.3104910542986202,1133.2923481899636,1012.9192768378633,0.0
12889,48.17432,17.065800000000003,34.13162,96.348656,15272.014552889157,0.05959057101244275,217.50558419541605,97.1325128433158,0.0
